Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B2A819   PUSH 77B2E9FC                             ASCII Instance = %p

77B2A856   PUSH 77B2E76C                             ASCII Status %08x

77B2A873   PUSH 77B2E76C                             ASCII Status %08x

77B2A8A5   PUSH 77B2E9FC                             ASCII Instance = %p

77B2A8E2   PUSH 77B2E76C                             ASCII Status %08x

77B2A8FF   PUSH 77B2E76C                             ASCII Status %08x

77B2A939   PUSH 77B2AA60                             ASCII Exception .exr %p - .cxr %p - Status 0x%08x - dt nt!_TP_CALLBACK_INSTANCE %p

77B2A982   PUSH 77B2AA00                             ASCII Unhandled Exception .exr %p - .cxr %p - Status 0x%08x - dt nt!_TP_CALLBACK_INSTANCE %p

77B2A9AC   PUSH 77B2A9CC                             ASCII Recovering the thread after a stack overflow.

77B2AD0A   PUSH 77B2AD48                             ASCII ThreadPool attempt to terminate a worker thread via handle %p
Contact the owner of the function calling TerminateExit thread.

77B2ADE3   PUSH 77B2E99C                             ASCII Work = %p

77B2AE53   PUSH 77B2AEC8                             ASCII Executing Simple Work callback %p(%p, %p)

77B2AF0A   PUSH 77B2E8A0                             ASCII Callback = %p, Context = %p, CallbackEnviron = %p

77B2AF11   PUSH 77B2B090                             ASCII TpSimpleTryPost
77B2AF18   PUSH 77AF653C                             ASCII dw7rtmminkernelthreadpoolntdllsimple.c
77B2AF46   PUSH 77B2B06C                             ASCII Allocated simple work %p; posting.

77B2AF4C   PUSH 77B2B090                             ASCII TpSimpleTryPost
77B2AF56   PUSH 77AF653C                             ASCII dw7rtmminkernelthreadpoolntdllsimple.c
77B2AF7A   PUSH 77B2E76C                             ASCII Status %08x

77B2AF81   PUSH 77B2B090                             ASCII TpSimpleTryPost
77B2AF8B   PUSH 77AF653C                             ASCII dw7rtmminkernelthreadpoolntdllsimple.c
77B2B045   PUSH 77B2E76C                             ASCII Status %08x

77B2B04C   PUSH 77B2B090                             ASCII TpSimpleTryPost
77B2B056   PUSH 77AF653C                             ASCII dw7rtmminkernelthreadpoolntdllsimple.c
77B2B0B5   PUSH 77B2E99C                             ASCII Work = %p

77B2B10A   PUSH 77B2E788                             ASCII CleanupGroupMember = %p

77B2B162   PUSH 77B2B1A4                             ASCII CleanupGroupMember = %p, CancelledCallbackCount = %d

77B2B1F0   PUSH 77B2B234                             ASCII CleanupGroupMember = %p, CallbackCount = %d

77B2B27F   PUSH 77B2B3D8                             ASCII CleanupGroupMember = %p, Context = %p, CallbackEnviron = %p, Flags = 0x%08x, VFuncs = %p

77B2B286   PUSH 77B2B3B8                             ASCII TppCleanupGroupMemberInitialize
77B2B28D   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B2B1   PUSH 77B2E76C                             ASCII Status %08x

77B2B2B8   PUSH 77B2B3B8                             ASCII TppCleanupGroupMemberInitialize
77B2B2C2   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B455   PUSH 77B2B50C                             ASCII CleanupGroupMember = %p, RaiseIfAlreadyRaised = %hs

77B2B4A6   PUSH 77B2E728                             ASCII FALSE

77B2B4C7   PUSH 77B2E730                             ASCII TRUE

77B2B4EC   PUSH 77B2E728                             ASCII FALSE

77B2B552   PUSH 77B2E788                             ASCII CleanupGroupMember = %p

77B2B559   PUSH 77B2B610                             ASCII TppCleanupGroupMemberDestroy
77B2B563   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B59E   PUSH 77B2B610                             ASCII TppCleanupGroupMemberDestroy
77B2B5A8   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B641   PUSH 77B2B6F4                             ASCII Instance = %p, CleanupGroupMember = %p

77B2B648   PUSH 77B2B6D0                             ASCII TppCleanupGroupMemberCallbackProlog
77B2B652   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B6B7   PUSH 77B2B6D0                             ASCII TppCleanupGroupMemberCallbackProlog
77B2B6C1   PUSH 77AD4D28                             ASCII dw7rtmminkernelthreadpoolntdllcgrpmem.c
77B2B9E2   PUSH 77B2E7E8                             ASCII Pool = %p

77B2B9E9   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2B9F3   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BA20   PUSH 77B2BD28                             ASCII Pool release in progress; exiting

77B2BA26   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2BA30   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BA59   PUSH 77B2BD14                             ASCII Top of worker loop

77B2BA5F   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2BA69   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BAEA   PUSH 77B2BCF0                             ASCII Wait completed with STATUS_ALERTED

77B2BAF0   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2BAFA   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BB20   PUSH 77B2BCC8                             ASCII Wait completed with STATUS_USER_APC

77B2BB26   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2BB30   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BC6F   PUSH 77B2E76C                             ASCII Status %08x

77B2BC76   PUSH 77B2BD7C                             ASCII TppWorkerThread
77B2BC80   PUSH 77B2BD4C                             ASCII dw7rtmminkernelthreadpoolntdllworker.c
77B2BDA0   PUSH 77B2EA14                             ASCII Tcb = %p, Wait = %p

77B2BDA7   PUSH 77B2BE2C                             ASCII TppWaiterpRemoveWait
77B2BE16   PUSH 77B2BE2C                             ASCII TppWaiterpRemoveWait
77B2BE5B   PUSH 77B2BF6C                             ASCII Tcb = %p, Wait = %p, CapturedHandle = %x

77B2BE62   PUSH 77B2BF54                             ASCII TppWaiterpInsertWait
77B2BE6C   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2BF38   PUSH 77B2BF54                             ASCII TppWaiterpInsertWait
77B2BF42   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2BFB2   PUSH 77B2C028                             ASCII Tcb = %p, Index = %d, Wait = %p, Status = %08x

77B2BFB9   PUSH 77B2C010                             ASCII TppWaiterpCompleteWait
77B2BFC3   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2BFF6   PUSH 77B2C010                             ASCII TppWaiterpCompleteWait
77B2C000   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C06D   PUSH 77B2E80C                             ASCII Tcb = %p

77B2C074   PUSH 77B2C1C8                             ASCII TppWaiterpDoTransitions
77B2C07E   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C0A5   MOV ECX,77B2C1C4                          ASCII REL
77B2C0AF   MOV ECX,77B2C1C0                          ASCII ABS
77B2C0B8   MOV EAX,77B2E760                          ASCII TRUE
77B2C0BF   MOV EAX,77AFC2B8                          ASCII FALSE
77B2C0D1   PUSH 77B2C130                             ASCII Got stable data for Wait = %p  
  CapturedHasDueTime = %s
  CapturedHasDueType = %s
  CapturedDueTime = 0x%016I64x
   CapturedHandle = 0x%x

77B2C0D8   PUSH 77B2C1C8                             ASCII TppWaiterpDoTransitions
77B2C0E2   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C115   PUSH 77B2C1C8                             ASCII TppWaiterpDoTransitions
77B2C11F   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C1EE   PUSH 77B2E80C                             ASCII Tcb = %p

77B2C1F5   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C1FF   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C221   PUSH 77B2C8B0                             ASCII Top of waiter loop Tcb = %p

77B2C228   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C232   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C419   PUSH 77B2C860                             ASCII Waiter is waiting Tcb-ActiveWaits = %d, TimeoutPtr = %p, Timeout = %016I64x

77B2C420   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C42A   MOV EBX,77AD4194                          ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C44F   PUSH 77B2C834                             ASCII Waiter wait completed with status %08x

77B2C456   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C549   PUSH 77B2C814                             ASCII Looking for the failing wait

77B2C550   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C730   PUSH 77B2C808                             ASCII Exiting

77B2C737   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C741   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C7A1   PUSH 77B2E76C                             ASCII Status %08x

77B2C7A8   PUSH 77B2C8D0                             ASCII TppWaiterpThread
77B2C7B2   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C8FD   PUSH 77B2CA14                             ASCII TppWaiterpSpinupThread
77B2C907   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C9A0   PUSH 77B2C9F8                             ASCII Spun up waiter Tcb = %p

77B2C9A7   PUSH 77B2CA14                             ASCII TppWaiterpSpinupThread
77B2C9B1   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2C9D5   PUSH 77B2E76C                             ASCII Status %08x

77B2C9DC   PUSH 77B2CA14                             ASCII TppWaiterpSpinupThread
77B2C9E6   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CA50   MOV EDI,77AE0674                          ASCII TppWaiterAllocWaitSlot
77B2CA5B   MOV ESI,77AD4194                          ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CA7E   PUSH 77B2E80C                             ASCII Tcb = %p

77B2CA85   PUSH 77B2CB70                             ASCII TppWaiterpReference
77B2CAB3   PUSH 77B2CB70                             ASCII TppWaiterpReference
77B2CADD   PUSH 77B2CB94                             ASCII Using Tcb %p

77B2CB0A   PUSH 77B2CB84                             ASCII Alloced Tcb %p

77B2CB41   PUSH 77B2E76C                             ASCII Status %08x

77B2CB5E   MOV EDI,77AE0674                          ASCII TppWaiterAllocWaitSlot
77B2CB63   MOV ESI,77AD4194                          ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CBCC   PUSH 77B2CCDC                             ASCII TppWaiterFreeWaitSlot
77B2CBD6   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CC3F   PUSH 77B2CCBC                             ASCII Terminating waiter Tcb = %p

77B2CC46   PUSH 77B2CCDC                             ASCII TppWaiterFreeWaitSlot
77B2CC50   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CC88   PUSH 77B2CCDC                             ASCII TppWaiterFreeWaitSlot
77B2CC92   PUSH 77AD4194                             ASCII dw7rtmminkernelthreadpoolntdllwaiter.c
77B2CD0B   PUSH 77B2CD50                             ASCII Wait = %p, Wait-Tcb = %p

77B2DA79   PUSH 77B2DB84                             ASCII  RESCACHE Segment %u magic field is corrupt!!! 

77B2DA86   PUSH 77B2DB50                             ASCII  -------- Follow-up avgarcia;erik;muidev 

77B2DAA5   PUSH 77B2DAF8                             ASCII  RESCACHE Segment %u is no longer valid. It may have been unmapped already!!! 

77B2DAB4   PUSH 77B2DB50                             ASCII  -------- Follow-up avgarcia;erik;muidev 

77B2DC97   PUSH 77B2EA2C                             UNICODE SYSTEM
77B2EC23   MOV ESI,77ACA840                          UNICODE 
77B2EEA3   PUSH 77AB26AC                             ASCII Set 0x%X protection for %p section for %d bytes, old protection 0x%X

77B2EF2B   PUSH 77AB26F2                             ASCII CLIENT(ntdll) Tyring to fix protection for %ws section in %wZ module to 0x%X

77B2FFFF   PUSH 77AB2928                             ASCII %04x%04x @ %08d - %s - %s 
77B3013B   PUSH 77AB2A36                             ASCII LdrVerifyImageMatchesChecksumEx
77B30207   PUSH 77AB2A36                             ASCII LdrVerifyImageMatchesChecksumEx
77B30878   PUSH 77AB2D62                             ASCII Querying large page info failed with status 0x%08lx

77B3087E   PUSH 77AB2D46                             ASCII LdrpProtectAndRelocateImage
77B30888   PUSH 77AB2C66                             ASCII dw7rtmminkernelntdllldrfind.c
77B308CB   PUSH 77AB2CFA                             ASCII Changing the protection of the executable at %p failed with status 0x%08lx

77B308D1   PUSH 77AB2D46                             ASCII LdrpProtectAndRelocateImage
77B3090D   PUSH 77AB2D46                             ASCII LdrpProtectAndRelocateImage
77B30957   PUSH 77AB2CFA                             ASCII Changing the protection of the executable at %p failed with status 0x%08lx
